YEAR,MONTH,DEST,ARR_DELAY_NEW
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,0.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,1.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,2.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,3.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,4.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,5.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,6.0
2025,8,STL,7.0
2025,8,STL,7.0
2025,8,STL,7.0
2025,8,STL,7.0
2025,8,STL,7.0
2025,8,STL,7.0
2025,8,STL,7.0
2025,8,STL,7.0
2025,8,STL,7.0
